0,0,10607.9557,0,905.5712,0
1,0,11514.4651,0,907.4829,0
2,0,12422.9892,0,909.5978,0
3,0,13333.7233,0,911.9005,0
4,0,14246.8481,0,914.377,0
5,0,15162.5311,0,917.015,0
6,0,16080.9281,0,919.8031,0
7,0,17002.184,0,922.7312,0
8,0,17926.4342,0,925.7902,0
9,0,18853.8052,0,928.9715,0
10,0,19784.4154,0,932.2676,0
11,0,20718.3763,0,935.6715,0
12,0,21655.7923,0,939.1768,0
13,0,22596.7618,0,942.7777,0
14,0,23541.3776,0,946.4686,0
15,0,24484.1602,0,936.3698,0
16,0,25413.7827,0,922.8751,0
17,0,26329.9104,0,909.3804,0
18,0,27232.5435,0,895.8858,0
19,0,28121.682,0,882.3911,0
20,0,28997.3257,0,868.8964,0
21,0,29859.4748,0,855.4017,0
22,0,30708.1292,0,841.9071,0
23,0,31543.2889,0,828.4124,0
24,0,32364.954,0,814.9177,0
25,0,33173.1937,0,801.9349,0
26,0,33970.4136,0,793.2074,0
27,0,4333.8712,0,674.8136,0
28,0,3707.5664,0,585.0168,0
29,0,3156.0568,0,520.3392,0
30,0,2663.5416,0,465.924,0
31,0,2222.2672,0,417.4008,0
32,0,1827.4584,0,372.7504,0
33,0,1475.8592,0,330.8368,0
34,0,1165.1128,0,290.948,0
35,0,893.4488,0,252.6056,0
36,0,659.5016,0,215.4664,0
37,0,462.2,0,179.2792,0
38,0,300.6912,0,143.852,0
39,0,174.292,0,109.0368,0
40,0,82.4528,0,74.7144,0
41,0,24.7312,0,40.788,0
42,0,0.7704,0,7.1808,0
43,0,39037.265,0,0,0
