0,0,23816.0898,0,742.0432,0
1,0,24558.3112,0,742.4253,0
2,0,25300.9906,0,742.9582,0
3,0,26044.2757,0,743.6355,0
4,0,26788.3078,0,744.4512,0
5,0,27533.2223,0,745.3995,0
6,0,28279.1492,0,746.4751,0
7,0,28971.60386,0,656.9603177,0
8,0,29615.21666,0,625.9854939,0
9,0,30222.82066,0,592.678278,0
10,0,30798.21346,0,565.1710621,0
11,0,31343.27106,0,526.2162542,0
12,0,31859.09666,0,504.3194383,0
13,0,32346.66546,0,469.5582303,0
14,0,32806.85746,0,451.0526145,0
15,0,33240.31586,0,418.8394065,0
16,0,33647.51346,0,387.4637986,0
17,0,34028.79746,0,371.5357827,0
18,0,34384.42386,0,341.3121747,0
19,0,34632.01426,0,311.4813668,0
20,0,35019.38626,0,296.7573509,0
21,0,35298.93506,0,0,0
22,0,35298.93506,0,0,0
23,0,35298.93506,0,0,0
24,0,35298.93506,0,0,0
25,0,35298.93506,0,0,0
26,0,35298.93506,0,0,0
27,0,35298.93506,0,0,0
28,0,35298.93506,0,0,0
29,0,35298.93506,0,0,0
30,0,35298.93506,0,0,0
31,0,35298.93506,0,0,0
32,0,35298.93506,0,0,0
33,0,35298.93506,0,0,0
34,0,35298.93506,0,0,0
35,0,35298.93506,0,0,0
36,0,35298.93506,0,0,0
37,0,35298.93506,0,0,0
38,0,35298.93506,0,0,0
39,0,35298.93506,0,0,0
40,0,35298.93506,0,0,0
