0,0,22978.98,0,1301.31,0
1,0,24283.43,0,1307.59,0
2,0,25594.16,0,1313.88,0
3,0,26911.18,0,1320.16,0
4,0,28234.48,0,1326.44,0
5,0,29564.06,0,1332.73,0
6,0,30899.93,0,1339.01,0
7,0,32242.08,0,1345.29,0
8,0,33590.51,0,1351.57,0
9,0,34945.21,0,1357.86,0
10,0,36306.18,0,1364.14,0
11,0,37653.26,0,1348.37,0
12,0,39000.34,0,1319.21,0
13,0,63194.38,0,954.17,0
14,0,62241.71,0,951.29,0
15,0,61291.72,0,948.83,0
16,0,60343.94,0,946.87,0
17,0,59397.83,0,945.52,0
18,0,58452.80,0,1030.81,0
19,0,57507.77,0,945.23,0
20,0,56561.93,0,946.73,0
21,0,55613.85,0,949.80,0
22,0,54661.69,0,955.01,0
23,0,53702.88,0,963.31,0
24,0,52733.55,0,976.46,0
25,0,51747.16,0,998.46,0
26,0,50734.16,0,1027.62,0
27,0,49692.00,0,1056.78,0
28,0,48620.68,0,1085.93,0
29,0,47520.20,0,1115.09,0
30,0,46390.55,0,1144.25,0
31,0,45231.75,0,1173.41,0
32,0,44043.79,0,1202.57,0
33,0,42826.67,0,1231.73,0
34,0,41580.38,0,1260.89,0
35,0,40304.94,0,1290.05,0
36,0,63838.57,0,568.26,0
37,0,64785.45,0,470.36,0
38,0,65435.33,0,392.26,0
39,0,65843.21,0,324.06,0
40,0,64355.35,0,261.58,0
41,0,65142.95,0,203.50,0
42,0,67852.26,0,0,0
