0,0,20620.29,0,509.14,0
1,0,21132.57,0,515.43,0
2,0,21651.14,0,521.71,0
3,0,22176.00,0,528.00,0
4,0,22707.14,0,534.29,0
5,0,23244.57,0,540.57,0
6,0,23788.29,0,546.86,0
7,0,24338.29,0,553.14,0
8,0,24894.57,0,559.43,0
9,0,25457.14,0,565.71,0
10,0,26026.00,0,572.00,0
11,0,26601.14,0,578.29,0
12,0,27182.57,0,584.57,0
13,0,27770.29,0,590.86,0
14,0,28364.29,0,597.14,0
15,0,28964.57,0,603.43,0
16,0,29571.14,0,609.71,0
17,0,30184.00,0,616.00,0
18,0,30803.14,0,622.29,0
19,0,31428.57,0,628.57,0
20,0,32060.29,0,634.86,0
21,0,32698.29,0,641.14,0
22,0,33342.57,0,647.43,0
23,0,33993.14,0,653.71,0
24,0,34650.00,0,660.00,0
25,0,35313.14,0,666.29,0
26,0,35982.57,0,672.57,0
27,0,36658.29,0,678.86,0
28,0,37340.29,0,685.14,0
29,0,38028.57,0,691.43,0
30,0,38723.14,0,697.71,0
31,0,39057.00,0,0,0
